region,city,subdistrict,postcode
Cebu,Argao,Usmad,6099
Cebu,Asturias,Agbanga,6010
Cebu,Asturias,Agtugop,6010
Cebu,Asturias,Bago,6010
Cebu,Asturias,Bairan,6010
Cebu,Asturias,Banban,6010
Cebu,Asturias,Baye,6010
Cebu,Asturias,Bog-O,6010
Cebu,Asturias,Kaluangan,6010
Cebu,Asturias,Lanao,6010
Cebu,Asturias,Langub,6010
Cebu,Asturias,Looc Norte,6010
Cebu,Asturias,Lunas,6010
Cebu,Asturias,Magcalape,6010
Cebu,Asturias,Manguiao,6010
Cebu,Asturias,New Bago,6010
Cebu,Asturias,Owak,6010
Cebu,Asturias,Poblacion,6010
Cebu,Asturias,Saksak,6010
Cebu,Asturias,San Isidro,6010
Cebu,Asturias,San Roque,6010
Cebu,Asturias,Santa Lucia,6010
Cebu,Asturias,Santa Rita,6010
Cebu,Asturias,Tag-Amakan,6010
Cebu,Asturias,Tagbubonga,6010
Cebu,Asturias,Tubigagmanok,6010
Cebu,Asturias,Tubod,6010
Cebu,Asturias,Ubogon,6010
Cebu,Badian,Alawijao,6011
Cebu,Badian,Balhaan,6011
Cebu,Badian,Banhigan,6011
Cebu,Badian,Basak,6011
Cebu,Badian,Basiao,6011
Cebu,Badian,Bato,6011
Cebu,Badian,Bugas,6011
Cebu,Badian,Calangcang,6011
Cebu,Badian,Candiis,6011
Cebu,Badian,Dagatan,6011
Cebu,Badian,Dobdob,6011
Cebu,Badian,Ginablan,6011
Cebu,Badian,Lambug,6011
Cebu,Badian,Malabago,6011
Cebu,Badian,Malhiao,6011
Cebu,Badian,Manduyong,6011
Cebu,Badian,Matutinao,6011
Cebu,Badian,Patong,6011
Cebu,Badian,Poblacion,6011
Cebu,Badian,Sanlagan,6011
Cebu,Badian,Santicon,6011
Cebu,Badian,Sohoton,6011
Cebu,Badian,Sulsugan,6011
Cebu,Badian,Talayong,6011
Cebu,Badian,Taytay,6011
Cebu,Badian,Tigbao,6011
Cebu,Badian,Tiguib,6011
Cebu,Badian,Tubod,6011
Cebu,Badian,Zaragosa,6011
Cebu,Balamban,Abucayan,6041
Cebu,Balamban,Aliwanay,6041
Cebu,Balamban,Arpili,6041
Cebu,Balamban,Bayong,6041
Cebu,Balamban,Biasong,6041
Cebu,Balamban,Buanoy,6041
Cebu,Balamban,Cabagdalan,6041
Cebu,Balamban,Cabasiangan,6041
Cebu,Balamban,Cambuhawe,6041
Cebu,Balamban,Cansomoroy,6041
Cebu,Balamban,Cantibas,6041
Cebu,Balamban,Cantuod,6041
Cebu,Balamban,Duangan,6041
Cebu,Balamban,Gaas,6041
Cebu,Balamban,Ginatilan,6041
Cebu,Balamban,Hingatmonan,6041
Cebu,Balamban,Lamesa,6041
Cebu,Balamban,Liki,6041
Cebu,Balamban,Luca,6041
Cebu,Balamban,Matun-Og,6041
Cebu,Balamban,Nangka,6041
Cebu,Balamban,Pondol,6041
Cebu,Balamban,Prenza,6041
Cebu,Balamban,Singsing,6041
Cebu,Balamban,Sunog,6041
Cebu,Balamban,Vito,6041
Cebu,Balamban,Baliwagan,6041
Cebu,Balamban,Santa Cruz-Santo Nino,6041
Cebu,Bantayan,Atop-Atop,6052
Cebu,Bantayan,Baigad,6052
Cebu,Bantayan,Baod,6052
Cebu,Bantayan,Binaobao,6052
Cebu,Bantayan,Botigues,6052
Cebu,Bantayan,Kabac,6052
Cebu,Bantayan,Doong,6052
Cebu,Bantayan,Hilotongan,6052
Cebu,Bantayan,Guiwanon,6052
Cebu,Bantayan,Kabangbang,6052
Cebu,Bantayan,Kampingganon,6052
Cebu,Bantayan,Kangkaibe,6052
Cebu,Bantayan,Lipayran,6052
Cebu,Bantayan,Luyongbaybay,6052
Cebu,Bantayan,Mojon,6052
Cebu,Bantayan,Obo-Ob,6052
Cebu,Bantayan,Patao,6052
Cebu,Bantayan,Putian,6052
Cebu,Bantayan,Sillon,6052
Cebu,Bantayan,Sungko,6052
Cebu,Bantayan,Suba,6052
Cebu,Bantayan,Sulangan,6052
Cebu,Bantayan,Tamiao,6052
Cebu,Bantayan,Bantigue,6052
Cebu,Bantayan,Ticad,6052
Cebu,Barili,Azucena,6036
Cebu,Barili,Bagakay,6036
Cebu,Barili,Balao,6036
Cebu,Barili,Bolocboloc,6036
Cebu,Barili,Budbud,6036
Cebu,Barili,Bugtong Kawayan,6036
Cebu,Barili,Cabcaban,6036
Cebu,Barili,Campangga,6036
Cebu,Barili,Dakit,6036
Cebu,Barili,Giloctog,6036
Cebu,Barili,Guibuangan,6036
Cebu,Barili,Giwanon,6036
Cebu,Barili,Gunting,6036
Cebu,Barili,Hilasgasan,6036
Cebu,Barili,Japitan,6036
Cebu,Barili,Cagay,6036
Cebu,Barili,Kalubihan,6036
Cebu,Barili,Kangdampas,6036
Cebu,Barili,Candugay,6036
Cebu,Barili,Luhod,6036
Cebu,Barili,Lupo,6036
Cebu,Barili,Luyo,6036
Cebu,Barili,Maghanoy,6036
Cebu,Barili,Maigang,6036
Cebu,Barili,Malolos,6036
Cebu,Barili,Mantalongon,6036
Cebu,Barili,Mantayupan,6036
Cebu,Barili,Mayana,6036
Cebu,Barili,Minolos,6036
Cebu,Barili,Nabunturan,6036
Cebu,Barili,Nasipit,6036
Cebu,Barili,Pancil,6036
Cebu,Barili,Pangpang,6036
Cebu,Barili,Paril,6036
Cebu,Barili,Patupat,6036
Cebu,Barili,Poblacion,6036
Cebu,Barili,San Rafael,6036
Cebu,Barili,Santa Ana,6036
Cebu,Barili,Sayaw,6036
Cebu,Barili,Tal-Ot,6036
Cebu,Barili,Tubod,6036
Cebu,Barili,Vito,6036
Cebu,Bogo,Cogon,6010
Cebu,Bogo,Anonang Norte,6010
Cebu,Bogo,Anonang Sur,6010
Cebu,Bogo,Banban,6010
Cebu,Bogo,Binabag,6010
Cebu,Bogo,Bungtod,6010
Cebu,Bogo,Carbon,6010
Cebu,Bogo,Cayang,6010
Cebu,Bogo,Dakit,6010
Cebu,Bogo,Don Pedro Rodriguez,6010
Cebu,Bogo,Gairan,6010
Cebu,Bogo,Guadalupe,6010
Cebu,Bogo,La Paz,6010
Cebu,Bogo,La Purisima Concepcion,6010
Cebu,Bogo,Libertad,6010
Cebu,Bogo,Lourdes,6010
Cebu,Bogo,Malingin,6010
Cebu,Bogo,Marangog,6010
Cebu,Bogo,Nailon,6010
Cebu,Bogo,Odlot,6010
Cebu,Bogo,Pandan (Pandan Heights),6010
Cebu,Bogo,Polambato,6010
Cebu,Bogo,Sambag,6010
Cebu,Bogo,San Vicente,6010
Cebu,Bogo,Santo Nino,6010
Cebu,Bogo,Santo Rosario,6010
Cebu,Bogo,Siocon,6010
Cebu,Bogo,Taytayan,6010
Cebu,Bogo,Sudlonon,6010
Cebu,Boljoon,Baclayan,6024
Cebu,Boljoon,El Pardo,6024
Cebu,Boljoon,Granada,6024
Cebu,Boljoon,Lower Becerril,6024
Cebu,Boljoon,Poblacion,6024
Cebu,Boljoon,San Antonio,6024
Cebu,Boljoon,Upper Becerril,6024
Cebu,Boljoon,Arbor,6024
Cebu,Boljoon,Lunop,6024
Cebu,Boljoon,Nangka,6024
Cebu,Boljoon,South Granada,6024
Cebu,Borbon,Bagacay,6008
Cebu,Borbon,Bili,6008
Cebu,Borbon,Bingay,6008
Cebu,Borbon,Bongdo,6008
Cebu,Borbon,Bongdo Gua,6008
Cebu,Borbon,Bongoyan,6008
Cebu,Borbon,Cadaruhan,6008
Cebu,Borbon,Cajel,6008
Cebu,Borbon,Campusong,6008
Cebu,Borbon,Clavera,6008
Cebu,Borbon,Don Gregorio Antigua (Taytayan),6008
Cebu,Borbon,Laaw,6008
Cebu,Borbon,Lugo,6008
Cebu,Borbon,Managase,6008
Cebu,Borbon,Poblacion,6008
Cebu,Borbon,Sagay,6008
Cebu,Borbon,San Jose,6008
Cebu,Borbon,Tabunan,6008
Cebu,Borbon,Tagnucan,6008
Cebu,Carcar,Bolinawan,6019
Cebu,Carcar,Buenavista,6019
Cebu,Carcar,Calidngan,6019
Cebu,Carcar,Can-Asujan,6019
Cebu,Carcar,Guadalupe,6019
Cebu,Carcar,Liburon,6019
Cebu,Carcar,Napo,6019
Cebu,Carcar,Ocana,6019
Cebu,Carcar,Perrelos,6019
Cebu,Carcar,Valencia,6019
Cebu,Carcar,Valladolid,6019
Cebu,Carcar,Poblacion I,6019
Cebu,Carcar,Poblacion Ii,6019
Cebu,Carcar,Poblacion Iii,6019
Cebu,Carcar,Tuyom,6019
Cebu,Carmen,Baring,6005
Cebu,Carmen,Cantipay,6005
Cebu,Carmen,Cantumog,6005
Cebu,Carmen,Cantukong,6005
Cebu,Carmen,Caurasan,6005
Cebu,Carmen,Corte,6005
Cebu,Carmen,Dawis Norte,6005
Cebu,Carmen,Dawis Sur,6005
Cebu,Carmen,Cogon East,6005
Cebu,Carmen,Hagnaya,6005
Cebu,Carmen,Ipil,6005
Cebu,Carmen,Lanipga,6005
Cebu,Carmen,Liboron,6005
Cebu,Carmen,Lower Natimao-An,6005
Cebu,Carmen,Luyang,6005
Cebu,Carmen,Poblacion,6005
Cebu,Carmen,Puente,6005
Cebu,Carmen,Sac-On,6005
Cebu,Carmen,Triumfo,6005
Cebu,Carmen,Upper Natimao-An,6005
Cebu,Carmen,Cogon West,6005
Cebu,Catmon,Agsuwao,6006
Cebu,Catmon,Amancion,6006
Cebu,Catmon,Anapog,6006
Cebu,Catmon,Bactas,6006
Cebu,Catmon,Bongyas,6006
Cebu,Catmon,Basak,6006
Cebu,Catmon,Binongkalan,6006
Cebu,Catmon,Cabungaan,6006
Cebu,Catmon,Cambangkaya,6006
Cebu,Catmon,Can-Ibuang,6006
Cebu,Catmon,Catmondaan,6006
Cebu,Catmon,Duyan,6006
Cebu,Catmon,Ginabucan,6006
Cebu,Catmon,Macaas,6006
Cebu,Catmon,Panalipan,6006
Cebu,Catmon,Tabili,6006
Cebu,Catmon,Tinabyonan,6006
Cebu,Catmon,San Jose Pob. (Catadman),6006
Cebu,Catmon,Corazon,6006
Cebu,Catmon,Flores,6006
Cebu,Cebu,Adlaon,6000
Cebu,Cebu,Agsungot,6000
Cebu,Cebu,Apas,6000
Cebu,Cebu,Babag,6000
Cebu,Cebu,Basak Pardo,6000
Cebu,Cebu,Bacayan,6000
Cebu,Cebu,Banilad,6000
Cebu,Cebu,Basak San Nicolas,6000
Cebu,Cebu,Binaliw,6000
Cebu,Cebu,Bonbon,6000
Cebu,Cebu,Budla-An,6000
Cebu,Cebu,Buhisan,6000
Cebu,Cebu,Bulacao,6000
Cebu,Cebu,Buot-Taup Pardo,6000
Cebu,Cebu,Busay,6000
Cebu,Cebu,Calamba,6000
Cebu,Cebu,Cambinocot,6000
Cebu,Cebu,Capitol Site,6000
Cebu,Cebu,Carreta,6000
Cebu,Cebu,Central,6000
Cebu,Cebu,Cogon Ramos,6000
Cebu,Cebu,Cogon Pardo,6000
Cebu,Cebu,Day-As,6000
Cebu,Cebu,Duljo,6000
Cebu,Cebu,Ermita,6000
Cebu,Cebu,Guadalupe,6000
Cebu,Cebu,Guba,6000
Cebu,Cebu,Hippodromo,6000
Cebu,Cebu,Inayawan,6000
Cebu,Cebu,Kalubihan,6000
Cebu,Cebu,Kalunasan,6000
Cebu,Cebu,Kamagayan,6000
Cebu,Cebu,Camputhaw,6000
Cebu,Cebu,Kasambagan,6000
Cebu,Cebu,Kinasang-An Pardo,6000
Cebu,Cebu,Labangon,6000
Cebu,Cebu,Lahug,6000
Cebu,Cebu,Lorega (Lorega San Miguel),6000
Cebu,Cebu,Lusaran,6000
Cebu,Cebu,Luz,6000
Cebu,Cebu,Mabini,6000
Cebu,Cebu,Mabolo,6000
Cebu,Cebu,Malubog,6000
Cebu,Cebu,Mambaling,6000
Cebu,Cebu,Pahina Central,6000
Cebu,Cebu,Pahina San Nicolas,6000
Cebu,Cebu,Pamutan,6000
Cebu,Cebu,Pardo,6000
Cebu,Cebu,Pari-An,6000
Cebu,Cebu,Paril,6000
Cebu,Cebu,Pasil,6000
Cebu,Cebu,Pit-Os,6000
Cebu,Cebu,Pulangbato,6000
Cebu,Cebu,Pung-Ol-Sibugay,6000
Cebu,Cebu,Punta Princesa,6000
Cebu,Cebu,Quiot Pardo,6000
Cebu,Cebu,Sambag I,6000
Cebu,Cebu,Sambag Ii,6000
Cebu,Cebu,San Antonio,6000
Cebu,Cebu,San Jose,6000
Cebu,Cebu,San Nicolas Central,6000
Cebu,Cebu,San Roque (Ciudad),6000
Cebu,Cebu,Santa Cruz,6000
Cebu,Cebu,Sawang Calero,6000
Cebu,Cebu,Sinsin,6000
Cebu,Cebu,Sirao,6000
Cebu,Cebu,Suba Pob. (Suba San Nicolas),6000
Cebu,Cebu,Sudlon I,6000
Cebu,Cebu,Sapangdaku,6000
Cebu,Cebu,T. Padilla,6000
Cebu,Cebu,Tabunan,6000
Cebu,Cebu,Tagbao,6000
Cebu,Cebu,Talamban,6000
Cebu,Cebu,Taptap,6000
Cebu,Cebu,Tejero (Villa Gonzalo),6000
Cebu,Cebu,Tinago,6000
Cebu,Cebu,Tisa,6000
Cebu,Cebu,To-Ong Pardo,6000
Cebu,Cebu,Zapatera,6000
Cebu,Cebu,Sudlon Ii,6000
Cebu,Compostela,Bagalnga,6003
Cebu,Compostela,Basak,6003
Cebu,Compostela,Buluang,6003
Cebu,Compostela,Cabadiangan,6003
Cebu,Compostela,Cambayog,6003
Cebu,Compostela,Canamucan,6003
Cebu,Compostela,Cogon,6003
Cebu,Compostela,Dapdap,6003
Cebu,Compostela,Estaca,6003
Cebu,Compostela,Lupa,6003
Cebu,Compostela,Magay,6003
Cebu,Compostela,Mulao,6003
Cebu,Compostela,Panangban,6003
Cebu,Compostela,Poblacion,6003
Cebu,Compostela,Tag-Ube,6003
Cebu,Compostela,Tamiao,6003
Cebu,Compostela,Tubigan,6003
Cebu,Consolacion,Cabangahan,6001
Cebu,Consolacion,Cansaga,6001
Cebu,Consolacion,Casili,6001
Cebu,Consolacion,Danglag,6001
Cebu,Consolacion,Garing,6001
Cebu,Consolacion,Jugan,6001
Cebu,Consolacion,Lamac,6001
Cebu,Consolacion,Lanipga,6001
Cebu,Consolacion,Nangka,6001
Cebu,Consolacion,Panas,6001
Cebu,Consolacion,Panoypoy,6001
Cebu,Consolacion,Pitogo,6001
Cebu,Consolacion,Poblacion Occidental,6001
Cebu,Consolacion,Poblacion Oriental,6001
Cebu,Consolacion,Polog,6001
Cebu,Consolacion,Pulpogan,6001
Cebu,Consolacion,Sacsac,6001
Cebu,Consolacion,Tayud,6001
Cebu,Consolacion,Tilhaong,6001
Cebu,Consolacion,Tolotolo,6001
Cebu,Consolacion,Tugbongan,6001
Cebu,Cordoba,Alegria,6017
Cebu,Cordoba,Bangbang,6017
Cebu,Cordoba,Buagsong,6017
Cebu,Cordoba,Catarman,6017
Cebu,Cordoba,Cogon,6017
Cebu,Cordoba,Dapitan,6017
Cebu,Cordoba,Day-As,6017
Cebu,Cordoba,Gabi,6017
Cebu,Cordoba,Gilutongan,6017
Cebu,Cordoba,Ibabao,6017
Cebu,Cordoba,Pilipog,6017
Cebu,Cordoba,Poblacion,6017
Cebu,Cordoba,San Miguel,6017
Cebu,Daanbantayan,Aguho,6013
Cebu,Daanbantayan,Bagay,6013
Cebu,Daanbantayan,Bakhawan,6013
Cebu,Daanbantayan,Bateria,6013
Cebu,Daanbantayan,Bitoon,6013
Cebu,Daanbantayan,Calape,6013
Cebu,Daanbantayan,Carnaza,6013
Cebu,Daanbantayan,Dalingding,6013
Cebu,Daanbantayan,Lanao,6013
Cebu,Daanbantayan,Logon,6013
Cebu,Daanbantayan,Malbago,6013
Cebu,Daanbantayan,Malingin,6013
Cebu,Daanbantayan,Maya,6013
Cebu,Daanbantayan,Pajo,6013
Cebu,Daanbantayan,Paypay,6013
Cebu,Daanbantayan,Poblacion,6013
Cebu,Daanbantayan,Talisay,6013
Cebu,Daanbantayan,Tapilon,6013
Cebu,Daanbantayan,Tinubdan,6013
Cebu,Daanbantayan,Tominjao,6013
Cebu,Dalaguete,Ablayan,6022
Cebu,Dalaguete,Babayongan,6022
Cebu,Dalaguete,Balud,6022
Cebu,Dalaguete,Banhigan,6022
Cebu,Dalaguete,Bulak,6022
Cebu,Dalaguete,Caliongan,6022
Cebu,Dalaguete,Caleriohan,6022
Cebu,Dalaguete,Casay,6022
Cebu,Dalaguete,Catolohan,6022
Cebu,Dalaguete,Cawayan,6022
Cebu,Dalaguete,Consolacion,6022
Cebu,Dalaguete,Coro,6022
Cebu,Dalaguete,Dugyan,6022
Cebu,Dalaguete,Dumalan,6022
Cebu,Dalaguete,Jolomaynon,6022
Cebu,Dalaguete,Lanao,6022
Cebu,Dalaguete,Langkas,6022
Cebu,Dalaguete,Lumbang,6022
Cebu,Dalaguete,Malones,6022
Cebu,Dalaguete,Maloray,6022
Cebu,Dalaguete,Mananggal,6022
Cebu,Dalaguete,Manlapay,6022
Cebu,Dalaguete,Mantalongon,6022
Cebu,Dalaguete,Nalhub,6022
Cebu,Dalaguete,Obo,6022
Cebu,Dalaguete,Obong,6022
Cebu,Dalaguete,Panas,6022
Cebu,Dalaguete,Poblacion,6022
Cebu,Dalaguete,Sacsac,6022
Cebu,Dalaguete,Tapun,6022
Cebu,Dalaguete,Tuba,6022
Cebu,Dalaguete,Salug,6022
Cebu,Dalaguete,Tabon,6022
Cebu,Danao,Baliang,6004
Cebu,Danao,Bayabas,6004
Cebu,Danao,Binaliw,6004
Cebu,Danao,Cabungahan,6004
Cebu,Danao,Cagat-Lamac,6004
Cebu,Danao,Cahumayan,6004
Cebu,Danao,Cambanay,6004
Cebu,Danao,Cambubho,6004
Cebu,Danao,Cogon-Cruz,6004
Cebu,Danao,Danasan,6004
Cebu,Danao,Dungga,6004
Cebu,Danao,Dunggoan,6004
Cebu,Danao,Guinacot,6004
Cebu,Danao,Guinsay,6004
Cebu,Danao,Ibo,6004
Cebu,Danao,Langosig,6004
Cebu,Danao,Lawaan,6004
Cebu,Danao,Licos,6004
Cebu,Danao,Looc,6004
Cebu,Danao,Magtagobtob,6004
Cebu,Danao,Malapoc,6004
Cebu,Danao,Manlayag,6004
Cebu,Danao,Mantija,6004
Cebu,Danao,Masaba,6004
Cebu,Danao,Maslog,6004
Cebu,Danao,Nangka,6004
Cebu,Danao,Oguis,6004
Cebu,Danao,Pili,6004
Cebu,Danao,Poblacion,6004
Cebu,Danao,Quisol,6004
Cebu,Danao,Sabang,6004
Cebu,Danao,Sacsac,6004
Cebu,Danao,Sandayong Norte,6004
Cebu,Danao,Sandayong Sur,6004
Cebu,Danao,Santa Rosa,6004
Cebu,Danao,Santican,6004
Cebu,Danao,Sibacan,6004
Cebu,Danao,Suba,6004
Cebu,Danao,Taboc,6004
Cebu,Danao,Taytay,6004
Cebu,Danao,Togonon,6004
Cebu,Danao,Tuburan Sur,6004
Cebu,Dumanjug,Balaygtiki,6035
Cebu,Dumanjug,Bitoon,6035
Cebu,Dumanjug,Bulak,6035
Cebu,Dumanjug,Bullogan,6035
Cebu,Dumanjug,Doldol,6035
Cebu,Dumanjug,Kabalaasnan,6035
Cebu,Dumanjug,Kabatbatan,6035
Cebu,Dumanjug,Calaboon,6035
Cebu,Dumanjug,Kambanog,6035
Cebu,Dumanjug,Camboang,6035
Cebu,Dumanjug,Candabong,6035
Cebu,Dumanjug,Kang-Actol,6035
Cebu,Dumanjug,Kanghalo,6035
Cebu,Dumanjug,Kanghumaod,6035
Cebu,Dumanjug,Kanguha,6035
Cebu,Dumanjug,Kantangkas,6035
Cebu,Dumanjug,Kanyuko,6035
Cebu,Dumanjug,Cogon,6035
Cebu,Dumanjug,Kolabtingon,6035
Cebu,Dumanjug,Cotcoton,6035
Cebu,Dumanjug,Lamak,6035
Cebu,Dumanjug,Lawaan,6035
Cebu,Dumanjug,Liong,6035
Cebu,Dumanjug,Manlapay,6035
Cebu,Dumanjug,Masa,6035
Cebu,Dumanjug,Matalao,6035
Cebu,Dumanjug,Paculob,6035
Cebu,Dumanjug,Panlaan,6035
Cebu,Dumanjug,Pawa,6035
Cebu,Dumanjug,Ilaya,6035
Cebu,Dumanjug,Poblacion Looc,6035
Cebu,Dumanjug,Poblacion Sima,6035
Cebu,Dumanjug,Tangil,6035
Cebu,Dumanjug,Tapon,6035
Cebu,Dumanjug,Tubod-Bitoon,6035
Cebu,Dumanjug,Tubod-Dugoan,6035
Cebu,Dumanjug,Poblacion Central,6035
Cebu,Ginatilan,Anao,6028
Cebu,Ginatilan,Cagsing,6028
Cebu,Ginatilan,Calabawan,6028
Cebu,Ginatilan,Cambagte,6028
Cebu,Ginatilan,Campisong,6028
Cebu,Ginatilan,Canorong,6028
Cebu,Ginatilan,Guiwanon,6028
Cebu,Ginatilan,Looc,6028
Cebu,Ginatilan,Malatbo,6028
Cebu,Ginatilan,Mangaco,6028
Cebu,Ginatilan,Palanas,6028
Cebu,Ginatilan,Poblacion,6028
Cebu,Ginatilan,Salamanca,6028
Cebu,Ginatilan,San Roque,6028
Cebu,Lapu-Lapu (Opon),Agus,6015
Cebu,Lapu-Lapu (Opon),Babag,6015
Cebu,Lapu-Lapu (Opon),Bankal,6015
Cebu,Lapu-Lapu (Opon),Baring,6015
Cebu,Lapu-Lapu (Opon),Basak,6015
Cebu,Lapu-Lapu (Opon),Buaya,6015
Cebu,Lapu-Lapu (Opon),Calawisan,6015
Cebu,Lapu-Lapu (Opon),Canjulao,6015
Cebu,Lapu-Lapu (Opon),Caw-Oy,6015
Cebu,Lapu-Lapu (Opon),Cawhagan,6015
Cebu,Lapu-Lapu (Opon),Caubian,6015
Cebu,Lapu-Lapu (Opon),Gun-Ob,6015
Cebu,Lapu-Lapu (Opon),Ibo,6015
Cebu,Lapu-Lapu (Opon),Looc,6015
Cebu,Lapu-Lapu (Opon),Mactan,6015
Cebu,Lapu-Lapu (Opon),Maribago,6015
Cebu,Lapu-Lapu (Opon),Marigondon,6015
Cebu,Lapu-Lapu (Opon),Pajac,6015
Cebu,Lapu-Lapu (Opon),Pajo,6015
Cebu,Lapu-Lapu (Opon),Pangan-An,6015
Cebu,Lapu-Lapu (Opon),Poblacion,6015
Cebu,Lapu-Lapu (Opon),Punta Engano,6015
Cebu,Lapu-Lapu (Opon),Pusok,6015
Cebu,Lapu-Lapu (Opon),Sabang,6015
Cebu,Lapu-Lapu (Opon),Santa Rosa,6015
Cebu,Lapu-Lapu (Opon),Subabasbas,6015
Cebu,Lapu-Lapu (Opon),Talima,6015
Cebu,Lapu-Lapu (Opon),Tingo,6015
Cebu,Lapu-Lapu (Opon),Tungasan,6015
Cebu,Lapu-Lapu (Opon),San Vicente,6015
Cebu,Liloan,Cabadiangan,6002
Cebu,Liloan,Calero,6002
Cebu,Liloan,Catarman,6002
Cebu,Liloan,Cotcot,6002
Cebu,Liloan,Jubay,6002
Cebu,Liloan,Lataban,6002
Cebu,Liloan,Mulao,6002
Cebu,Liloan,Poblacion,6002
Cebu,Liloan,San Roque,6002
Cebu,Liloan,San Vicente,6002
Cebu,Liloan,Santa Cruz,6002
Cebu,Liloan,Tabla,6002
Cebu,Liloan,Tayud,6002
Cebu,Liloan,Yati,6002
Cebu,Madridejos,Bunakan,6053
Cebu,Madridejos,Kangwayan,6053
Cebu,Madridejos,Kaongkod,6053
Cebu,Madridejos,Kodia,6053
Cebu,Madridejos,Maalat,6053
Cebu,Madridejos,Malbago,6053
Cebu,Madridejos,Mancilang,6053
Cebu,Madridejos,Pili,6053
Cebu,Madridejos,Poblacion,6053
Cebu,Madridejos,San Agustin,6053
Cebu,Madridejos,Tabagak,6053
Cebu,Madridejos,Talangnan,6053
Cebu,Madridejos,Tarong,6053
Cebu,Madridejos,Tugas,6053
Cebu,Malabuyoc,Armena (Cansilongan),6029
Cebu,Malabuyoc,Tolosa (Calatagan),6029
Cebu,Malabuyoc,Cerdena (Ansan),6029
Cebu,Malabuyoc,Labrador (Bulod),6029
Cebu,Malabuyoc,Looc,6029
Cebu,Malabuyoc,Lombo,6029
Cebu,Malabuyoc,Mahanlud,6029
Cebu,Malabuyoc,Mindanao (Pajo),6029
Cebu,Malabuyoc,Montaneza (Inamlang),6029
Cebu,Malabuyoc,Salmeron (Bulak),6029
Cebu,Malabuyoc,Santo Nino,6029
Cebu,Malabuyoc,Sorsogon (Balimaya),6029
Cebu,Malabuyoc,I,6029
Cebu,Malabuyoc,Ii,6029
Cebu,Mandaue,Alang-Alang,6014
Cebu,Mandaue,Bakilid,6014
Cebu,Mandaue,Banilad,6014
Cebu,Mandaue,Basak,6014
Cebu,Mandaue,Cabancalan,6014
Cebu,Mandaue,Cambaro,6014
Cebu,Mandaue,Canduman,6014
Cebu,Mandaue,Casili,6014
Cebu,Mandaue,Casuntingan,6014
Cebu,Mandaue,Centro,6014
Cebu,Mandaue,Cubacub,6014
Cebu,Mandaue,Guizo,6014
Cebu,Mandaue,Ibabao-Estancia,6014
Cebu,Mandaue,Jagobiao,6014
Cebu,Mandaue,Labogon,6014
Cebu,Mandaue,Looc,6014
Cebu,Mandaue,Maguikay,6014
Cebu,Mandaue,Mantuyong,6014
Cebu,Mandaue,Opao,6014
Cebu,Mandaue,Pakna-An,6014
Cebu,Mandaue,Pagsabungan,6014
Cebu,Mandaue,Subangdaku,6014
Cebu,Mandaue,Tabok,6014
Cebu,Mandaue,Tawason,6014
Cebu,Mandaue,Tingub,6014
Cebu,Mandaue,Tipolo,6014
Cebu,Mandaue,Umapad,6014
Cebu,Medellin,Antipolo,6012
Cebu,Medellin,Curva,6012
Cebu,Medellin,Daanlungsod,6012
Cebu,Medellin,Dalingding Sur,6012
Cebu,Medellin,Dayhagon,6012
Cebu,Medellin,Gibitngil,6012
Cebu,Medellin,Canhabagat,6012
Cebu,Medellin,Caputatan Norte,6012
Cebu,Medellin,Caputatan Sur,6012
Cebu,Medellin,Kawit,6012
Cebu,Medellin,Lamintak Norte,6012
Cebu,Medellin,Luy-A,6012
Cebu,Medellin,Panugnawan,6012
Cebu,Medellin,Poblacion,6012
Cebu,Medellin,Tindog,6012
Cebu,Medellin,Don Virgilio Gonzales,6012
Cebu,Medellin,Lamintak Sur,6012
Cebu,Medellin,Maharuhay,6012
Cebu,Medellin,Mahawak,6012
Cebu,Minglanilla,Cadulawan,6046
Cebu,Minglanilla,Calajo-An,6046
Cebu,Minglanilla,Camp 7,6046
Cebu,Minglanilla,Camp 8,6046
Cebu,Minglanilla,Cuanos,6046
Cebu,Minglanilla,Guindaruhan,6046
Cebu,Minglanilla,Linao,6046
Cebu,Minglanilla,Manduang,6046
Cebu,Minglanilla,Pakigne,6046
Cebu,Minglanilla,Poblacion Ward I,6046
Cebu,Minglanilla,Poblacion Ward Ii,6046
Cebu,Minglanilla,Poblacion Ward Iii,6046
Cebu,Minglanilla,Poblacion Ward Iv,6046
Cebu,Minglanilla,Tubod,6046
Cebu,Minglanilla,Tulay,6046
Cebu,Minglanilla,Tunghaan,6046
Cebu,Minglanilla,Tungkop,6046
Cebu,Minglanilla,Vito,6046
Cebu,Minglanilla,Tungkil,6046
Cebu,Moalboal,Agbalanga,6032
Cebu,Moalboal,Bala,6032
Cebu,Moalboal,Balabagon,6032
Cebu,Moalboal,Basdiot,6032
Cebu,Moalboal,Batadbatad,6032
Cebu,Moalboal,Bugho,6032
Cebu,Moalboal,Buguil,6032
Cebu,Moalboal,Busay,6032
Cebu,Moalboal,Lanao,6032
Cebu,Moalboal,Poblacion East,6032
Cebu,Moalboal,Poblacion West,6032
Cebu,Moalboal,Saavedra,6032
Cebu,Moalboal,Tomonoy,6032
Cebu,Moalboal,Tuble,6032
Cebu,Moalboal,Tunga,6032
Cebu,Naga,Alfaco,6037
Cebu,Naga,Bairan,6037
Cebu,Naga,Balirong,6037
